,university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
0,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2021-01-05,lisa_lopez,,f,06/Mar/03,6628,,fsmith@yahoo.com
1,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2021-01-15,molly_gonzales,,f,25/Apr/50,9100,,jesselopez@yahoo.com
2,universidad_nacional_de_tres_de_febrero,farmacia,2021-01-26,pamela_perry,,f,07/Oct/52,5363,,victoria94@hotmail.com
3,universidad_nacional_de_tres_de_febrero,ingeniería_en_informática,2021-01-04,katherine_estes,,f,19/Nov/27,7639,,vincentlisa@hotmail.com
4,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_y_tecnología_de_alimentos,2021-01-18,joseph_harding,,m,12/Feb/21,4434,,pamelayoung@yahoo.com
5,universidad_nacional_de_tres_de_febrero,agronomía,2021-01-28,dustin_hart,,m,03/Mar/93,3536,,collinsleah@hotmail.com
6,universidad_nacional_de_tres_de_febrero,licenciatura_en_psicología,2021-01-29,robert_mcgee,,m,11/Mar/59,6216,,amandagonzalez@yahoo.com
7,universidad_nacional_de_tres_de_febrero,licenciatura_en_psicología,2021-01-30,richard_sellers,,m,11/Aug/29,5511,,smithblake@yahoo.com
8,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2021-01-25,dana_ward,,f,20/Aug/21,8181,,kdixon@hotmail.com
9,universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,2021-01-26,gloria_gray,,f,08/Apr/89,2105,,jared91@hotmail.com
10,universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,2021-01-25,gary_edwards,,m,25/Oct/51,8319,,baileychris@gmail.com
11,universidad_nacional_de_tres_de_febrero,medicina,2021-01-10,diana_higgins,,f,19/Feb/06,2943,,gonzalezgeorge@hotmail.com
12,universidad_nacional_de_tres_de_febrero,bioquímica,2021-01-19,jennifer_lee,,f,15/Nov/46,5360,,jamiewilliams@gmail.com
13,universidad_nacional_de_tres_de_febrero,arquitectura,2021-01-16,kimberly_nichols,,f,16/Aug/07,5609,,nross@hotmail.com
14,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2021-01-27,robert_welch,,m,01/Sep/61,3176,,frank52@hotmail.com
15,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_y_tecnología_de_alimentos,2021-01-19,ernest_woods,,m,26/Apr/74,5300,,shelby95@hotmail.com
16,universidad_nacional_de_tres_de_febrero,farmacia,2021-01-19,terrance_mcgrath,,m,19/Dec/17,3569,,nrose@gmail.com
17,universidad_nacional_de_tres_de_febrero,licenciatura_en_planificación_y_diseño_del_paisaje,2021-01-21,jacob_sanchez,,m,27/Aug/99,8351,,brendabrooks@hotmail.com
18,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2021-01-07,michaela_smith,,f,11/Sep/19,2643,,duffykevin@yahoo.com
19,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2021-01-04,margaret_garcia,,f,04/Apr/68,8512,,michelle68@gmail.com
20,universidad_nacional_de_tres_de_febrero,licenciatura_en_administración_,2021-01-28,patrick_casey,,m,27/Aug/24,1667,,wrightmary@hotmail.com
21,universidad_nacional_de_tres_de_febrero,diseño_industrial,2021-01-10,anthony_miller,,m,25/Apr/12,3357,,kirbygina@gmail.com
22,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2021-01-27,erin_chaney,,f,17/Sep/23,5327,,hcole@gmail.com
23,universidad_nacional_de_tres_de_febrero,bioquímica,2021-01-11,tracy_ward,,f,12/Sep/84,3363,,ochoacrystal@hotmail.com
24,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2021-01-14,tamara_delgado,,f,10/Feb/67,6103,,harperjames@hotmail.com
25,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2021-01-22,jessica_campbell,,f,23/Feb/19,7153,,bryce58@hotmail.com
26,universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,2021-01-22,crystal_smith,,f,05/Nov/11,5531,,laura53@gmail.com
27,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2021-01-19,evan_diaz,,m,27/Jan/18,3700,,jclark@hotmail.com
28,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación_,2021-01-10,linda_hayden,,f,18/May/52,3337,,chelsea84@gmail.com
29,universidad_nacional_de_tres_de_febrero,ingeniería_en_informática,2021-01-25,ashley_watson,,f,29/Jun/99,6417,,zandersen@hotmail.com
30,universidad_nacional_de_tres_de_febrero,bioquímica,2021-01-30,lauren_haynes,,f,03/Apr/95,3569,,jenna01@yahoo.com
31,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2021-01-25,linda_smith,,f,07/Jul/12,3313,,steven37@hotmail.com
32,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación_,2021-01-22,theresa_foster,,f,05/Apr/71,6651,,whorne@yahoo.com
33,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2021-01-17,craig_ramsey,,m,03/Oct/74,1897,,cbaker@hotmail.com
34,universidad_nacional_de_tres_de_febrero,diseño_industrial,2021-01-30,daniel_cameron,,m,24/Feb/64,7228,,wturner@gmail.com
35,universidad_nacional_de_tres_de_febrero,licenciatura_en_relaciones_del_trabajo_,2021-01-16,robert_becker,,m,09/Apr/98,4705,,uholmes@gmail.com
36,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación_,2021-01-06,andrew_torres,,m,07/Feb/53,1631,,stephaniehickman@gmail.com
37,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2021-01-27,alexis_kerr,,f,03/Mar/90,6537,,banderson@hotmail.com
38,universidad_nacional_de_tres_de_febrero,medicina,2021-01-05,cindy_ortega,,f,15/Jan/61,7630,,johnsutton@yahoo.com
39,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios_,2021-01-09,samuel_lindsey,,m,09/Dec/20,1611,,tracy17@yahoo.com
40,universidad_nacional_de_tres_de_febrero,arquitectura,2021-01-24,kristin_hill,,f,01/Feb/16,4651,,amberanderson@yahoo.com
41,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,2021-01-21,roy_molina,,m,19/Nov/71,2144,,usmith@hotmail.com
42,universidad_nacional_de_tres_de_febrero,arquitectura,2021-01-30,jose_ortiz,,m,14/Aug/00,3315,,bcurry@gmail.com
43,universidad_nacional_de_tres_de_febrero,licenciatura_en_relaciones_del_trabajo_,2021-01-21,justin_kim,,m,06/Jul/52,1615,,madison46@yahoo.com
44,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2021-01-03,andrea_harrison,,f,15/Mar/11,2170,,judithmiller@hotmail.com
45,universidad_nacional_de_tres_de_febrero,licenciatura_en_psicología,2021-01-16,julie_walker,,f,19/Mar/42,7601,,amcdonald@hotmail.com
46,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2021-01-04,carla_jefferson,,f,23/Sep/61,9409,,qwilliams@gmail.com
47,universidad_nacional_de_tres_de_febrero,farmacia,2021-01-24,kenneth_moore,,m,15/Jan/81,4626,,whoward@gmail.com
48,universidad_nacional_de_tres_de_febrero,actuario_,2021-01-14,zoe_gutierrez,,f,09/Feb/92,2643,,rachelmcmillan@gmail.com
49,universidad_nacional_de_tres_de_febrero,licenciatura_en_kinesiología_y_fisiatría,2021-01-27,keith_ayers,,m,25/Feb/13,1635,,anicholson@yahoo.com
50,universidad_nacional_de_tres_de_febrero,licenciatura_en_planificación_y_diseño_del_paisaje,2021-01-20,jennifer_phillips,,f,08/Aug/90,7135,,sawyersteven@yahoo.com
51,universidad_nacional_de_tres_de_febrero,bioquímica,2021-01-20,ruth_jones,,f,15/Aug/21,5357,,twilliams@yahoo.com
52,universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,2021-01-25,mary_sandoval,,f,18/Jan/20,3224,,kevin95@hotmail.com
53,universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,2021-01-03,leah_larson,,f,04/Dec/95,5503,,pamelarollins@yahoo.com
54,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,2021-01-01,lisa_jennings,,f,09/Sep/41,9037,,kmitchell@yahoo.com
55,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios_,2021-01-18,joshua_fernandez,,m,10/Nov/06,7001,,vprice@yahoo.com
56,universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,2021-01-13,dawn_bennett,,f,14/Feb/10,5475,,kathleen40@gmail.com
57,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios_,2021-01-20,joshua_hale,,m,23/May/91,2802,,allenjason@gmail.com
58,universidad_nacional_de_tres_de_febrero,licenciatura_en_relaciones_del_trabajo_,2021-01-24,katie_snyder,,f,26/Sep/54,1669,,david25@yahoo.com
59,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_geológicas,2021-01-05,mr._francisco_thomas_jr.,,m,10/Nov/17,7311,,zdavis@hotmail.com
60,universidad_nacional_de_tres_de_febrero,licenciatura_en_administración_,2021-01-20,joseph_anderson,,m,28/Oct/50,2946,,tammy26@hotmail.com
61,universidad_nacional_de_tres_de_febrero,bioquímica,2021-01-11,abigail_roberts,,f,17/Mar/17,7548,,awilkins@hotmail.com
62,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2021-01-28,amber_davis,,f,02/Oct/52,3272,,nathan55@gmail.com
